,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
478,"frozenset({'Furnishings', 'Binders'})",frozenset({'Labels'}),0.5535939470365699,0.35435056746532156,0.223203026481715,0.40318906605922555,1.1378253714767468,0.02703669720393928,1.0818324461172666
479,frozenset({'Labels'}),"frozenset({'Furnishings', 'Binders'})",0.35435056746532156,0.5535939470365699,0.223203026481715,0.6298932384341637,1.1378253714767468,0.02703669720393928,1.2061548161800368
480,frozenset({'Binders'}),"frozenset({'Labels', 'Furnishings'})",0.819672131147541,0.25851197982345525,0.223203026481715,0.2723076923076923,1.0533658536585364,0.011307961052653304,1.0189581672616368
481,frozenset({'Furnishings'}),"frozenset({'Labels', 'Binders'})",0.6658259773013872,0.3051702395964691,0.223203026481715,0.3352272727272727,1.0984926746806911,0.020012753459097476,1.045213998555739
482,"frozenset({'Paper', 'Binders'})",frozenset({'Furnishings'}),0.6506935687263556,0.6658259773013872,0.4514501891551072,0.6937984496124031,1.0420116866337796,0.01820150783415414,1.0913531374207863
483,"frozenset({'Furnishings', 'Binders'})",frozenset({'Paper'}),0.5535939470365699,0.7704918032786885,0.4514501891551072,0.815489749430524,1.0584015896864247,0.024910590618733686,1.2438777575389603
484,"frozenset({'Paper', 'Furnishings'})",frozenset({'Binders'}),0.5359394703656999,0.819672131147541,0.4514501891551072,0.8423529411764706,1.0276705882352941,0.012155541314369578,1.1438708098850014
485,frozenset({'Binders'}),"frozenset({'Paper', 'Furnishings'})",0.819672131147541,0.5359394703656999,0.4514501891551072,0.5507692307692308,1.0276705882352941,0.012155541314369578,1.0330114529530654
486,frozenset({'Paper'}),"frozenset({'Furnishings', 'Binders'})",0.7704918032786885,0.5535939470365699,0.4514501891551072,0.5859247135842881,1.0584015896864247,0.024910590618733686,1.0780794401606948
487,frozenset({'Furnishings'}),"frozenset({'Paper', 'Binders'})",0.6658259773013872,0.6506935687263556,0.4514501891551072,0.6780303030303031,1.0420116866337796,0.01820150783415414,1.084904680661672
488,"frozenset({'Phones', 'Binders'})",frozenset({'Furnishings'}),0.532156368221942,0.6658259773013872,0.37326607818411095,0.7014218009478672,1.053461151802384,0.01894254423557956,1.1192177585620204
489,"frozenset({'Furnishings', 'Binders'})",frozenset({'Phones'}),0.5535939470365699,0.6443883984867591,0.37326607818411095,0.6742596810933941,1.0463560217359325,0.016536561241251913,1.0917027487014876
490,"frozenset({'Furnishings', 'Phones'})",frozenset({'Binders'}),0.4501891551071879,0.819672131147541,0.37326607818411095,0.8291316526610644,1.0115406162464986,0.004258573997891368,1.0553614619725875
491,frozenset({'Binders'}),"frozenset({'Furnishings', 'Phones'})",0.819672131147541,0.4501891551071879,0.37326607818411095,0.45538461538461533,1.0115406162464986,0.004258573997891368,1.0095396869500786
492,frozenset({'Phones'}),"frozenset({'Furnishings', 'Binders'})",0.6443883984867591,0.5535939470365699,0.37326607818411095,0.5792563600782779,1.0463560217359325,0.016536561241251913,1.0609929909968034
493,frozenset({'Furnishings'}),"frozenset({'Phones', 'Binders'})",0.6658259773013872,0.532156368221942,0.37326607818411095,0.5606060606060606,1.053461151802384,0.01894254423557956,1.0647475757707525
494,"frozenset({'Storage', 'Binders'})",frozenset({'Furnishings'}),0.5460277427490542,0.6658259773013872,0.38083228247162676,0.6974595842956121,1.047510322625796,0.01727282702206734,1.1045599376221327
495,"frozenset({'Furnishings', 'Binders'})",frozenset({'Storage'}),0.5535939470365699,0.648171500630517,0.38083228247162676,0.6879271070615035,1.0613350114781563,0.02200846308096227,1.1273920527241101
496,"frozenset({'Storage', 'Furnishings'})",frozenset({'Binders'}),0.44388398486759145,0.819672131147541,0.38083228247162676,0.8579545454545454,1.0467045454545454,0.016992950612945257,1.2695081967213109
497,frozenset({'Binders'}),"frozenset({'Storage', 'Furnishings'})",0.819672131147541,0.44388398486759145,0.38083228247162676,0.46461538461538465,1.0467045454545454,0.016992950612945257,1.0387224420576595
498,frozenset({'Storage'}),"frozenset({'Furnishings', 'Binders'})",0.648171500630517,0.5535939470365699,0.38083228247162676,0.5875486381322957,1.0613350114781561,0.02200846308096227,1.0823241095434106
499,frozenset({'Furnishings'}),"frozenset({'Storage', 'Binders'})",0.6658259773013872,0.5460277427490542,0.38083228247162676,0.571969696969697,1.0475103226257962,0.01727282702206734,1.0606077514535373
500,"frozenset({'Labels', 'Paper'})",frozenset({'Binders'}),0.287515762925599,0.819672131147541,0.2484237074401009,0.8640350877192983,1.054122807017544,0.012755049304363997,1.3262823902696985
501,"frozenset({'Labels', 'Binders'})",frozenset({'Paper'}),0.3051702395964691,0.7704918032786885,0.2484237074401009,0.8140495867768596,1.05653244241252,0.01329253922642798,1.2342440801457202
502,"frozenset({'Paper', 'Binders'})",frozenset({'Labels'}),0.6506935687263556,0.35435056746532156,0.2484237074401009,0.3817829457364341,1.077415928715275,0.01785007211588155,1.0443733767645582
503,frozenset({'Labels'}),"frozenset({'Paper', 'Binders'})",0.35435056746532156,0.6506935687263556,0.2484237074401009,0.7010676156583631,1.077415928715275,0.01785007211588155,1.168513180808263
504,frozenset({'Paper'}),"frozenset({'Labels', 'Binders'})",0.7704918032786885,0.3051702395964691,0.2484237074401009,0.32242225859247137,1.0565324424125198,0.01329253922642798,1.0254613130593175
505,frozenset({'Binders'}),"frozenset({'Labels', 'Paper'})",0.819672131147541,0.287515762925599,0.2484237074401009,0.3030769230769231,1.054122807017544,0.012755049304363997,1.0223283754930699
506,"frozenset({'Labels', 'Phones'})",frozenset({'Binders'}),0.2471626733921816,0.819672131147541,0.21437578814627994,0.8673469387755102,1.0581632653061224,0.011783432906786823,1.3593947036569982
507,"frozenset({'Labels', 'Binders'})",frozenset({'Phones'}),0.3051702395964691,0.6443883984867591,0.21437578814627994,0.7024793388429752,1.0901489544079832,0.017727626186890666,1.1952501050861708
508,"frozenset({'Binders', 'Phones'})",frozenset({'Labels'}),0.532156368221942,0.35435056746532156,0.21437578814627994,0.4028436018957346,1.1368504494779983,0.02580587708655019,1.0812065894033107
509,frozenset({'Labels'}),"frozenset({'Binders', 'Phones'})",0.35435056746532156,0.532156368221942,0.21437578814627994,0.6049822064056939,1.1368504494779983,0.02580587708655019,1.184360905672381
510,frozenset({'Phones'}),"frozenset({'Labels', 'Binders'})",0.6443883984867591,0.3051702395964691,0.21437578814627994,0.3326810176125245,1.0901489544079832,0.017727626186890666,1.0412258286398954
511,frozenset({'Binders'}),"frozenset({'Labels', 'Phones'})",0.819672131147541,0.2471626733921816,0.21437578814627994,0.2615384615384615,1.0581632653061224,0.011783432906786823,1.019467213114754
512,"frozenset({'Labels', 'Storage'})",frozenset({'Binders'}),0.2471626733921816,0.819672131147541,0.21437578814627994,0.8673469387755102,1.0581632653061224,0.011783432906786823,1.3593947036569982
513,"frozenset({'Labels', 'Binders'})",frozenset({'Storage'}),0.3051702395964691,0.648171500630517,0.21437578814627994,0.7024793388429752,1.0837862173199988,0.016573135999262162,1.182534678436318
514,"frozenset({'Storage', 'Binders'})",frozenset({'Labels'}),0.5460277427490542,0.35435056746532156,0.21437578814627994,0.39260969976905313,1.1079697221240539,0.02089054765134396,1.0629893699145085
515,frozenset({'Labels'}),"frozenset({'Storage', 'Binders'})",0.35435056746532156,0.5460277427490542,0.21437578814627994,0.6049822064056939,1.1079697221240539,0.02089054765134396,1.149245083671313
516,frozenset({'Storage'}),"frozenset({'Labels', 'Binders'})",0.648171500630517,0.3051702395964691,0.21437578814627994,0.33073929961089493,1.0837862173199986,0.016573135999262162,1.0382049326959735
517,frozenset({'Binders'}),"frozenset({'Labels', 'Storage'})",0.819672131147541,0.2471626733921816,0.21437578814627994,0.2615384615384615,1.0581632653061224,0.011783432906786823,1.019467213114754
518,"frozenset({'Paper', 'Phones'})",frozenset({'Binders'}),0.5208070617906684,0.819672131147541,0.43883984867591425,0.8426150121065374,1.0279903147699756,0.011948814421267995,1.1457755359394697
519,"frozenset({'Binders', 'Phones'})",frozenset({'Paper'}),0.532156368221942,0.7704918032786885,0.43883984867591425,0.8246445497630331,1.070283351820107,0.02881772889835238,1.3088170137350466
520,"frozenset({'Paper', 'Binders'})",frozenset({'Phones'}),0.6506935687263556,0.6443883984867591,0.43883984867591425,0.6744186046511628,1.0466026487052291,0.01954046201870402,1.0922356332192398
521,frozenset({'Phones'}),"frozenset({'Paper', 'Binders'})",0.6443883984867591,0.6506935687263556,0.43883984867591425,0.6810176125244619,1.0466026487052291,0.01954046201870402,1.0950649471216707
522,frozenset({'Paper'}),"frozenset({'Binders', 'Phones'})",0.7704918032786885,0.532156368221942,0.43883984867591425,0.5695581014729951,1.070283351820107,0.02881772889835238,1.086891479149785
523,frozenset({'Binders'}),"frozenset({'Paper', 'Phones'})",0.819672131147541,0.5208070617906684,0.43883984867591425,0.5353846153846153,1.0279903147699756,0.011948814421267995,1.0313755292584952
524,"frozenset({'Storage', 'Paper'})",frozenset({'Binders'}),0.5359394703656999,0.819672131147541,0.46027742749054223,0.8588235294117647,1.047764705882353,0.020982779649804606,1.277322404371584
525,"frozenset({'Storage', 'Binders'})",frozenset({'Paper'}),0.5460277427490542,0.7704918032786885,0.46027742749054223,0.8429561200923787,1.0940494324603214,0.03956752733963165,1.4614271938283512
526,"frozenset({'Paper', 'Binders'})",frozenset({'Storage'}),0.6506935687263556,0.648171500630517,0.46027742749054223,0.7073643410852712,1.0913228063825295,0.03851640059855388,1.2022748720175709
527,frozenset({'Storage'}),"frozenset({'Paper', 'Binders'})",0.648171500630517,0.6506935687263556,0.46027742749054223,0.7101167315175098,1.0913228063825295,0.03851640059855388,1.204989970970827
528,frozenset({'Paper'}),"frozenset({'Storage', 'Binders'})",0.7704918032786885,0.5460277427490542,0.46027742749054223,0.5973813420621932,1.0940494324603216,0.03956752733963165,1.1275489804078371
529,frozenset({'Binders'}),"frozenset({'Storage', 'Paper'})",0.819672131147541,0.5359394703656999,0.46027742749054223,0.5615384615384615,1.047764705882353,0.020982779649804606,1.0583836640782283
530,"frozenset({'Paper', 'Tables'})",frozenset({'Binders'}),0.266078184110971,0.819672131147541,0.23329129886506936,0.8767772511848341,1.0696682464454976,0.015194426642961972,1.4634300126103397
531,"frozenset({'Paper', 'Binders'})",frozenset({'Tables'}),0.6506935687263556,0.3291298865069357,0.23329129886506936,0.3585271317829457,1.0893180670646587,0.019128598439370953,1.0458277297958345
532,"frozenset({'Tables', 'Binders'})",frozenset({'Paper'}),0.27994955863808324,0.7704918032786885,0.23329129886506936,0.8333333333333333,1.0815602836879432,0.017592458602939648,1.3770491803278684
533,frozenset({'Paper'}),"frozenset({'Tables', 'Binders'})",0.7704918032786885,0.27994955863808324,0.23329129886506936,0.3027823240589198,1.0815602836879432,0.017592458602939648,1.0327484029862233
534,frozenset({'Tables'}),"frozenset({'Paper', 'Binders'})",0.3291298865069357,0.6506935687263556,0.23329129886506936,0.7088122605363985,1.0893180670646587,0.019128598439370953,1.1995918231897522
535,frozenset({'Binders'}),"frozenset({'Paper', 'Tables'})",0.819672131147541,0.266078184110971,0.23329129886506936,0.2846153846153846,1.0696682464454976,0.015194426642961972,1.0259122157588578
536,"frozenset({'Storage', 'Phones'})",frozenset({'Binders'}),0.43757881462799497,0.819672131147541,0.3682219419924338,0.8414985590778098,1.026628242074928,0.009550782461290375,1.1377049180327867
537,"frozenset({'Binders', 'Phones'})",frozenset({'Storage'}),0.532156368221942,0.648171500630517,0.3682219419924338,0.6919431279620852,1.06753093477419,0.023293350231931687,1.142089436414783
538,"frozenset({'Storage', 'Binders'})",frozenset({'Phones'}),0.5460277427490542,0.6443883984867591,0.3682219419924338,0.674364896073903,1.046519300560871,0.01636799931303068,1.0920554854981086
539,frozenset({'Phones'}),"frozenset({'Storage', 'Binders'})",0.6443883984867591,0.5460277427490542,0.3682219419924338,0.5714285714285715,1.0465193005608713,0.01636799931303068,1.0592686002522071
540,frozenset({'Storage'}),"frozenset({'Binders', 'Phones'})",0.648171500630517,0.532156368221942,0.3682219419924338,0.5680933852140079,1.0675309347741901,0.023293350231931687,1.0832055258284767
541,frozenset({'Binders'}),"frozenset({'Storage', 'Phones'})",0.819672131147541,0.43757881462799497,0.3682219419924338,0.4492307692307692,1.026628242074928,0.009550782461290375,1.0211557834966571
542,"frozenset({'Storage', 'Tables'})",frozenset({'Binders'}),0.23329129886506936,0.819672131147541,0.2005044136191677,0.8594594594594595,1.0485405405405406,0.009282037500258383,1.2831021437578813
543,"frozenset({'Storage', 'Binders'})",frozenset({'Tables'}),0.5460277427490542,0.3291298865069357,0.2005044136191677,0.3672055427251732,1.1156858060577102,0.02079036461853323,1.060170653804733
544,"frozenset({'Tables', 'Binders'})",frozenset({'Storage'}),0.27994955863808324,0.648171500630517,0.2005044136191677,0.7162162162162161,1.1049794931117887,0.019049088095870387,1.2397766168257969
545,frozenset({'Storage'}),"frozenset({'Tables', 'Binders'})",0.648171500630517,0.27994955863808324,0.2005044136191677,0.3093385214007782,1.104979493111789,0.019049088095870387,1.0425519066479583
546,frozenset({'Tables'}),"frozenset({'Storage', 'Binders'})",0.3291298865069357,0.5460277427490542,0.2005044136191677,0.6091954022988505,1.1156858060577102,0.02079036461853323,1.1616348935538905
547,frozenset({'Binders'}),"frozenset({'Storage', 'Tables'})",0.819672131147541,0.23329129886506936,0.2005044136191677,0.2446153846153846,1.0485405405405404,0.009282037500258383,1.0149911522152848
548,"frozenset({'Paper', 'Chairs'})",frozenset({'Furnishings'}),0.4224464060529634,0.6658259773013872,0.3114754098360656,0.737313432835821,1.10736657620986,0.030199618668392603,1.2721397455004015
549,"frozenset({'Paper', 'Furnishings'})",frozenset({'Chairs'}),0.5359394703656999,0.5132408575031526,0.3114754098360656,0.5811764705882353,1.132365948836537,0.03640937649578835,1.1622058177593266
550,"frozenset({'Chairs', 'Furnishings'})",frozenset({'Paper'}),0.3720050441361917,0.7704918032786885,0.3114754098360656,0.8372881355932204,1.086693112152903,0.02484857255080314,1.4105191256830605
551,frozenset({'Paper'}),"frozenset({'Chairs', 'Furnishings'})",0.7704918032786885,0.3720050441361917,0.3114754098360656,0.4042553191489362,1.086693112152903,0.02484857255080314,1.054134390199964
552,frozenset({'Chairs'}),"frozenset({'Paper', 'Furnishings'})",0.5132408575031526,0.5359394703656999,0.3114754098360656,0.6068796068796068,1.132365948836537,0.03640937649578835,1.180453972257251
553,frozenset({'Furnishings'}),"frozenset({'Paper', 'Chairs'})",0.6658259773013872,0.4224464060529634,0.3114754098360656,0.46780303030303033,1.10736657620986,0.030199618668392603,1.0852252583773498
554,"frozenset({'Chairs', 'Phones'})",frozenset({'Furnishings'}),0.35435056746532156,0.6658259773013872,0.26229508196721313,0.7402135231316727,1.1117222042488948,0.026359269077314285,1.2863411010727428
555,"frozenset({'Furnishings', 'Phones'})",frozenset({'Chairs'}),0.4501891551071879,0.5132408575031526,0.26229508196721313,0.5826330532212886,1.1352039587333704,0.031239613961380253,1.1662618380629164
556,"frozenset({'Chairs', 'Furnishings'})",frozenset({'Phones'}),0.3720050441361917,0.6443883984867591,0.26229508196721313,0.7050847457627119,1.0941921788450695,0.02257934734729644,1.205809453406966
557,frozenset({'Phones'}),"frozenset({'Chairs', 'Furnishings'})",0.6443883984867591,0.3720050441361917,0.26229508196721313,0.40704500978473585,1.0941921788450695,0.02257934734729644,1.0590938034534851
558,frozenset({'Chairs'}),"frozenset({'Furnishings', 'Phones'})",0.5132408575031526,0.4501891551071879,0.26229508196721313,0.5110565110565111,1.1352039587333707,0.031239613961380253,1.1244875068913291
559,frozenset({'Furnishings'}),"frozenset({'Chairs', 'Phones'})",0.6658259773013872,0.35435056746532156,0.26229508196721313,0.393939393939394,1.1117222042488948,0.026359269077314285,1.0653215636822195
560,"frozenset({'Storage', 'Chairs'})",frozenset({'Furnishings'}),0.3530895334174023,0.6658259773013872,0.2597730138713745,0.7357142857142857,1.1049648268398267,0.024676830208841843,1.2644422480488051
561,"frozenset({'Storage', 'Furnishings'})",frozenset({'Chairs'}),0.44388398486759145,0.5132408575031526,0.2597730138713745,0.5852272727272727,1.1402585436676345,0.03195361684601547,1.1735562887595223
562,"frozenset({'Chairs', 'Furnishings'})",frozenset({'Storage'}),0.3720050441361917,0.648171500630517,0.2597730138713745,0.6983050847457627,1.0773461716019257,0.018649946171497456,1.166173115887612
563,frozenset({'Storage'}),"frozenset({'Chairs', 'Furnishings'})",0.648171500630517,0.3720050441361917,0.2597730138713745,0.40077821011673154,1.0773461716019257,0.018649946171497456,1.0480175562142775
564,frozenset({'Chairs'}),"frozenset({'Storage', 'Furnishings'})",0.5132408575031526,0.44388398486759145,0.2597730138713745,0.5061425061425061,1.1402585436676345,0.03195361684601547,1.1260657619845285
565,frozenset({'Furnishings'}),"frozenset({'Storage', 'Chairs'})",0.6658259773013872,0.3530895334174023,0.2597730138713745,0.39015151515151514,1.1049648268398267,0.024676830208841843,1.0607724420981728
566,"frozenset({'Paper', 'Chairs'})",frozenset({'Phones'}),0.4224464060529634,0.6443883984867591,0.30390920554854983,0.719402985074627,1.1164120688144408,0.031689642505593585,1.267339218158891
567,"frozenset({'Paper', 'Phones'})",frozenset({'Chairs'}),0.5208070617906684,0.5132408575031526,0.30390920554854983,0.5835351089588378,1.1369615267920352,0.03660974256140981,1.168787940995337
568,"frozenset({'Chairs', 'Phones'})",frozenset({'Paper'}),0.35435056746532156,0.7704918032786885,0.30390920554854983,0.8576512455516014,1.1131218293329295,0.030884997829367655,1.6122950819672135
569,frozenset({'Paper'}),"frozenset({'Chairs', 'Phones'})",0.7704918032786885,0.35435056746532156,0.30390920554854983,0.39443535188216045,1.1131218293329297,0.030884997829367655,1.0661940629153743
570,frozenset({'Chairs'}),"frozenset({'Paper', 'Phones'})",0.5132408575031526,0.5208070617906684,0.30390920554854983,0.5921375921375921,1.1369615267920352,0.03660974256140981,1.1748887099469756
571,frozenset({'Phones'}),"frozenset({'Paper', 'Chairs'})",0.6443883984867591,0.4224464060529634,0.30390920554854983,0.4716242661448142,1.1164120688144408,0.031689642505593585,1.093073653729392
572,"frozenset({'Storage', 'Paper'})",frozenset({'Chairs'}),0.5359394703656999,0.5132408575031526,0.2988650693568726,0.5576470588235294,1.086521173579997,0.023799036016595387,1.1003863593678729
573,"frozenset({'Storage', 'Chairs'})",frozenset({'Paper'}),0.3530895334174023,0.7704918032786885,0.2988650693568726,0.8464285714285713,1.0985562310030395,0.026812478035267595,1.4944719786503993
574,"frozenset({'Paper', 'Chairs'})",frozenset({'Storage'}),0.4224464060529634,0.648171500630517,0.2988650693568726,0.7074626865671642,1.0914745339450607,0.025047348409554637,1.2026790539671102
575,frozenset({'Storage'}),"frozenset({'Paper', 'Chairs'})",0.648171500630517,0.4224464060529634,0.2988650693568726,0.46108949416342415,1.0914745339450609,0.025047348409554637,1.0717059468908912
576,frozenset({'Paper'}),"frozenset({'Storage', 'Chairs'})",0.7704918032786885,0.3530895334174023,0.2988650693568726,0.3878887070376432,1.0985562310030395,0.026812478035267595,1.0568510563688964
577,frozenset({'Chairs'}),"frozenset({'Storage', 'Paper'})",0.5132408575031526,0.5359394703656999,0.2988650693568726,0.5823095823095823,1.0865211735799971,0.023799036016595387,1.111015503300942
578,"frozenset({'Storage', 'Chairs'})",frozenset({'Phones'}),0.3530895334174023,0.6443883984867591,0.24968474148802017,0.7071428571428571,1.0973860777187587,0.0221579425267433,1.2142835173622857
579,"frozenset({'Storage', 'Phones'})",frozenset({'Chairs'}),0.43757881462799497,0.5132408575031526,0.24968474148802017,0.5706051873198846,1.1117688293480799,0.02510141544313496,1.1335934392376241
580,"frozenset({'Chairs', 'Phones'})",frozenset({'Storage'}),0.35435056746532156,0.648171500630517,0.24968474148802017,0.7046263345195729,1.0870986055914813,0.020004802424747448,1.1911302207569243
581,frozenset({'Storage'}),"frozenset({'Chairs', 'Phones'})",0.648171500630517,0.35435056746532156,0.24968474148802017,0.3852140077821012,1.0870986055914813,0.020004802424747448,1.05020192507223
582,frozenset({'Chairs'}),"frozenset({'Storage', 'Phones'})",0.5132408575031526,0.43757881462799497,0.24968474148802017,0.48648648648648646,1.1117688293480799,0.02510141544313496,1.0952412557244307
583,frozenset({'Phones'}),"frozenset({'Storage', 'Chairs'})",0.6443883984867591,0.3530895334174023,0.24968474148802017,0.3874755381604697,1.0973860777187587,0.0221579425267433,1.0561381738776598
584,"frozenset({'Labels', 'Paper'})",frozenset({'Furnishings'}),0.287515762925599,0.6658259773013872,0.21311475409836064,0.7412280701754386,1.1132459463051567,0.02167929025886975,1.291384358903114
585,"frozenset({'Labels', 'Furnishings'})",frozenset({'Paper'}),0.25851197982345525,0.7704918032786885,0.21311475409836064,0.8243902439024389,1.0699532952776334,0.01393339259504267,1.3069216757741338
586,"frozenset({'Paper', 'Furnishings'})",frozenset({'Labels'}),0.5359394703656999,0.35435056746532156,0.21311475409836064,0.39764705882352935,1.12218547205359,0.02320429864721099,1.0718789407313996
587,frozenset({'Labels'}),"frozenset({'Paper', 'Furnishings'})",0.35435056746532156,0.5359394703656999,0.21311475409836064,0.6014234875444839,1.12218547205359,0.02320429864721099,1.1642947216717707
588,frozenset({'Paper'}),"frozenset({'Labels', 'Furnishings'})",0.7704918032786885,0.25851197982345525,0.21311475409836064,0.2765957446808511,1.0699532952776336,0.01393339259504267,1.024998145538165
589,frozenset({'Furnishings'}),"frozenset({'Labels', 'Paper'})",0.6658259773013872,0.287515762925599,0.21311475409836064,0.32007575757575757,1.1132459463051567,0.02167929025886975,1.0478876801539936
590,"frozenset({'Paper', 'Phones'})",frozenset({'Furnishings'}),0.5208070617906684,0.6658259773013872,0.3770491803278688,0.7239709443099273,1.087327573556387,0.030282309425633147,1.2106479945133952
591,"frozenset({'Furnishings', 'Phones'})",frozenset({'Paper'}),0.4501891551071879,0.7704918032786885,0.3770491803278688,0.8375350140056023,1.0870135288157816,0.030182126392822417,1.4126625211984176
592,"frozenset({'Paper', 'Furnishings'})",frozenset({'Phones'}),0.5359394703656999,0.6443883984867591,0.3770491803278688,0.7035294117647058,1.0917785196270289,0.0316960033330736,1.199483576532757
593,frozenset({'Phones'}),"frozenset({'Paper', 'Furnishings'})",0.6443883984867591,0.5359394703656999,0.3770491803278688,0.5851272015655578,1.0917785196270289,0.0316960033330736,1.1185609935996574
594,frozenset({'Paper'}),"frozenset({'Furnishings', 'Phones'})",0.7704918032786885,0.4501891551071879,0.3770491803278688,0.48936170212765956,1.0870135288157816,0.030182126392822417,1.0767129045817567
595,frozenset({'Furnishings'}),"frozenset({'Paper', 'Phones'})",0.6658259773013872,0.5208070617906684,0.3770491803278688,0.5662878787878788,1.087327573556387,0.030282309425633147,1.1048640671376728
596,"frozenset({'Storage', 'Paper'})",frozenset({'Furnishings'}),0.5359394703656999,0.6658259773013872,0.37831021437578816,0.7058823529411765,1.0601604278074868,0.0214677927451582,1.1361916771752838
597,"frozenset({'Storage', 'Furnishings'})",frozenset({'Paper'}),0.44388398486759145,0.7704918032786885,0.37831021437578816,0.8522727272727273,1.1061411992263057,0.036301242428627534,1.5535939470365705
598,"frozenset({'Paper', 'Furnishings'})",frozenset({'Storage'}),0.5359394703656999,0.648171500630517,0.37831021437578816,0.7058823529411765,1.0890363927672237,0.03092952362172796,1.1962168978562424
599,frozenset({'Storage'}),"frozenset({'Paper', 'Furnishings'})",0.648171500630517,0.5359394703656999,0.37831021437578816,0.5836575875486382,1.0890363927672237,0.03092952362172796,1.11461267398145
600,frozenset({'Paper'}),"frozenset({'Storage', 'Furnishings'})",0.7704918032786885,0.44388398486759145,0.37831021437578816,0.4909983633387889,1.1061411992263055,0.036301242428627534,1.092562331980391
601,frozenset({'Furnishings'}),"frozenset({'Storage', 'Paper'})",0.6658259773013872,0.5359394703656999,0.37831021437578816,0.5681818181818182,1.0601604278074868,0.0214677927451582,1.074666489679432
602,"frozenset({'Storage', 'Phones'})",frozenset({'Furnishings'}),0.43757881462799497,0.6658259773013872,0.31904161412358134,0.729106628242075,1.0950408261287223,0.02769027222751408,1.2335998497491347
603,"frozenset({'Furnishings', 'Phones'})",frozenset({'Storage'}),0.4501891551071879,0.648171500630517,0.31904161412358134,0.7086834733893558,1.0933579657543953,0.02724183389017082,1.2077189834125523
604,"frozenset({'Storage', 'Furnishings'})",frozenset({'Phones'}),0.44388398486759145,0.6443883984867591,0.31904161412358134,0.71875,1.1153987279843445,0.033007924000833244,1.264396805380412
605,frozenset({'Phones'}),"frozenset({'Storage', 'Furnishings'})",0.6443883984867591,0.44388398486759145,0.31904161412358134,0.4951076320939335,1.1153987279843445,0.033007924000833244,1.1014545881110882
606,frozenset({'Storage'}),"frozenset({'Furnishings', 'Phones'})",0.648171500630517,0.4501891551071879,0.31904161412358134,0.49221789883268485,1.0933579657543953,0.02724183389017082,1.0827692500954231
607,frozenset({'Furnishings'}),"frozenset({'Storage', 'Phones'})",0.6658259773013872,0.43757881462799497,0.31904161412358134,0.4791666666666667,1.0950408261287223,0.02769027222751408,1.0798486759142498
608,"frozenset({'Labels', 'Paper'})",frozenset({'Phones'}),0.287515762925599,0.6443883984867591,0.2042875157629256,0.7105263157894737,1.1026367288083223,0.019015693751600143,1.2284764415911957
609,"frozenset({'Labels', 'Phones'})",frozenset({'Paper'}),0.2471626733921816,0.7704918032786885,0.2042875157629256,0.8265306122448979,1.0727312201476336,0.01385070183780207,1.3230472516875598
610,"frozenset({'Paper', 'Phones'})",frozenset({'Labels'}),0.5208070617906684,0.35435056746532156,0.2042875157629256,0.39225181598062947,1.1069597511481821,0.019739237877455462,1.062363408911642
611,frozenset({'Labels'}),"frozenset({'Paper', 'Phones'})",0.35435056746532156,0.5208070617906684,0.2042875157629256,0.5765124555160142,1.1069597511481821,0.019739237877455462,1.1315396272001863
612,frozenset({'Paper'}),"frozenset({'Labels', 'Phones'})",0.7704918032786885,0.2471626733921816,0.2042875157629256,0.265139116202946,1.0727312201476336,0.01385070183780207,1.024462375406185
613,frozenset({'Phones'}),"frozenset({'Labels', 'Paper'})",0.6443883984867591,0.287515762925599,0.2042875157629256,0.31702544031311153,1.102636728808322,0.019015693751600143,1.0432075792120885
614,"frozenset({'Labels', 'Storage'})",frozenset({'Paper'}),0.2471626733921816,0.7704918032786885,0.2080706179066835,0.8418367346938775,1.0925966131133305,0.017633803981559976,1.451084082496034
615,"frozenset({'Labels', 'Paper'})",frozenset({'Storage'}),0.287515762925599,0.648171500630517,0.2080706179066835,0.7236842105263158,1.116501126356748,0.02171109439627003,1.2732840929562244
616,"frozenset({'Storage', 'Paper'})",frozenset({'Labels'}),0.5359394703656999,0.35435056746532156,0.2080706179066835,0.38823529411764707,1.0956248691647477,0.01816016245553384,1.0553884954893782
617,frozenset({'Labels'}),"frozenset({'Storage', 'Paper'})",0.35435056746532156,0.5359394703656999,0.2080706179066835,0.5871886120996441,1.0956248691647477,0.01816016245553384,1.1241466278210202
618,frozenset({'Storage'}),"frozenset({'Labels', 'Paper'})",0.648171500630517,0.287515762925599,0.2080706179066835,0.321011673151751,1.116501126356748,0.02171109439627003,1.0493320855479715
619,frozenset({'Paper'}),"frozenset({'Labels', 'Storage'})",0.7704918032786885,0.2471626733921816,0.2080706179066835,0.2700490998363339,1.0925966131133305,0.017633803981559976,1.0313533779313386
620,"frozenset({'Storage', 'Paper'})",frozenset({'Phones'}),0.5359394703656999,0.6443883984867591,0.3720050441361917,0.6941176470588235,1.0771727869229883,0.026651867141396446,1.1625763895625183
621,"frozenset({'Storage', 'Phones'})",frozenset({'Paper'}),0.43757881462799497,0.7704918032786885,0.3720050441361917,0.8501440922190201,1.103378502667239,0.034854154176916896,1.531525851197982
622,"frozenset({'Paper', 'Phones'})",frozenset({'Storage'}),0.5208070617906684,0.648171500630517,0.3720050441361917,0.7142857142857142,1.102001111728738,0.03443274935636376,1.2313997477931902
